Nome,Classe,Bolsa / Fonte,Tipo de Ativo,"Ativo /
Cancelado",Código,"Setor NAICS
ult disponiv","Setor Agro
Bovespa","AtvCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Set 2021
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","LPA
 < Dez 2020
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2021
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2022
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2023
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2024
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","Receita
 < Dez 2020
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2021
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2022
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2023
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2024
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2020
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2021
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2022
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2023
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2024
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","DivBr/Ativo
 < Dez 2020
 consolid:sim*","DivBr/Ativo
 < Dez 2021
 consolid:sim*","DivBr/Ativo
 < Dez 2022
 consolid:sim*","DivBr/Ativo
 < Dez 2023
 consolid:sim*","DivBr/Ativo
 < Dez 2024
 consolid:sim*","LiqCor
 < Dez 2020
 consolid:sim*","LiqCor
 < Dez 2021
 consolid:sim*","LiqCor
 < Dez 2022
 consolid:sim*","LiqCor
 < Dez 2023
 consolid:sim*","LiqCor
 < Dez 2024
 consolid:sim*","LiqGer
 < Dez 2020
 consolid:sim*","LiqGer
 < Dez 2021
 consolid:sim*","LiqGer
 < Dez 2022
 consolid:sim*","LiqGer
 < Dez 2023
 consolid:sim*","LiqGer
 < Dez 2024
 consolid:sim*","RentAt
 < Dez 2020
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2021
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2022
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2023
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2024
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2020
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2021
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2022
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2023
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2024
 Em moeda orig
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2020
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2021
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2022
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2023
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2024
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2020
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2021
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2022
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2023
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2024
 de 12 meses
 consolid:sim*","Ativo Tot
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","CxOper
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","Valor Mercado
da empresa
31Dez20
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez21
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez22
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez23
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez24
Em moeda orig
em milhares"
Lifemed,ON,Bovespa,Ação,ativo,LMED3,Indústria de equipamentos e materiais para uso médico,-,178.808,312.369,249.874,174.516,124.055,131.462,131.985,146.885,143.044,159.284,93.442,122.868,181.381,121.936,116.429,96.191,111.049,33.676,31.941,31.190,120.722,198.115,184.080,167.555,140.923,"12,71639372","39,88413461","-5,447443331","-6,413893911","-10,85335646",271.405,382.853,127.596,95.974,109.594,32.763,102.759,-14.035,-16.525,-27.963,"43,1","33,2",37,"27,1",34,"1,9","2,3","1,4","1,4","1,1","1,1","1,4","1,3","1,3",1,"10,3","22,9","-3,9","-5,7","-9,9","29,3","64,1","-8,1","-10,4","-18,7","21,6","36,6","18,3",17,"-6,5","11,8","26,6","-12,1","-18,8","-25,5",310.270,444.354,396.759,317.560,283.339,9.241,73.766,36.662,120.459,33.395,-48.932,-58.321,2.823,-37.573,-27.565,42.914,-14.871,-39.660,-86.051,-5.898,7.385.598,4.377.525,1.724.931,2.980.443,1.512.575
Light S/A,ON,Bovespa,Ação,ativo,LIGT3,"Geração, transmissão e distribuição de energia elétrica",-,7.973.724,9.324.029,4.772.892,5.333.564,7.158.984,18.423.542,18.953.843,19.333.211,18.383.372,18.184.677,7.216.957,4.172.977,5.644.466,15.504.479,5.034.239,12.104.097,12.856.044,15.616.880,5.116.769,15.090.965,7.076.212,8.733.101,2.844.757,3.095.688,5.218.457,"2,276553013","1,078490666","-15,22512936","0,6848969363","4,412174231",13.073.468,14.897.920,13.253.286,14.116.325,14.876.283,691.922,397.945,-5.672.203,255.162,1.643.779,"36,7","39,4","44,3","44,9","37,5","1,1","1,4","0,8","0,3","1,4","1,1","1,2","0,9",1,"1,1","2,6","1,4","-23,5","1,1","6,5","10,4",5,-98,"8,6","39,5","13,6","7,7","-14,4","10,9","7,9","5,3","2,7","-42,8","1,8",11,26.397.266,28.277.872,24.106.103,23.716.936,25.343.661,2.333.644,-42.045,200.763,1.395.924,2.150.286,-2.706.894,-1.957.518,152.267,-360.494,-1.774.559,30.112,1.743.140,-705.921,-787.250,-481.996,-,-,-,-,-
Litel,ON,Bovespa,Ação,ativo,LTEL3B,Mineração de metais,-,180.383,14.378,186.390,24.505,80.563,2.750.146,3.090.657,3.197.617,3.384.375,3.687.106,93.288,4.638,258.838,25.535,71.262,148.599,0,0,0,0,2.688.642,3.095.310,3.125.169,3.383.345,3.696.407,"1,714174343","9,009039653","8,254172951","3,786356992","2,580709529",0,0,0,0,0,369.396,1.941.403,1.778.733,815.941,556.130,"5,1",0,0,0,0,"1,9","1,5","0,7",1,"1,1","0,8","10,6","0,9","2,3","1,6","12,6","62,5","52,6","23,9","14,8",15,"67,1","57,2","25,1","15,7",-,-,-,-,-,-,-,-,-,-,2.930.529,3.105.035,3.384.007,3.408.880,3.767.669,-42.653,-12.044,-4.276,10.732,15.435,232.183,1.097.283,530.865,505.784,343.069,-377.485,-1.088.880,-530.630,-517.915,-322.001,-,-,-,-,-
Litela,ON,Bovespa,Ação,ativo,LTLA3B,Mineração (exceto petróleo e gás),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.827.715,39.866.176,52.059.498,67.261.125,33.930.788
Localiza,ON,Bovespa,Ação,ativo,RENT3,Locadora de automóveis,-,5.569.622,6.942.865,11.688.910,17.764.403,20.781.969,14.871.512,18.369.191,53.967.721,63.182.681,66.461.638,4.296.388,3.934.066,11.236.806,18.417.023,17.713.794,10.092.087,12.710.466,33.849.220,37.132.246,43.187.099,6.052.659,7.617.090,20.559.196,25.388.882,26.334.098,"1,393666538","2,717885756","2,133583379","1,770411224","1,709185695",10.307.615,10.901.336,17.783.568,28.902.284,37.271.558,1.048.180,2.043.677,1.844.306,1.805.566,1.813.627,"51,4","49,1","50,7","50,2","51,3","1,3","1,4",1,1,"1,2","0,4","0,4","0,3","0,4","0,4","5,1","8,1","2,8","2,2","2,1","18,2","29,9","13,1","7,8",7,"17,5","29,6","25,5","20,4","15,6","10,2","18,7","10,4","6,2","4,9",20.441.134,25.312.056,65.656.631,80.947.084,87.243.607,483.316,-3.371.341,-9.096.644,-9.913.135,650.353,-115.938,-147.018,4.522.366,189.476,-452.133,-1.087,1.376.105,5.720.615,10.218.933,1.367.630,3.494.312,2.557.097,1.610.501,2.290.032,1.567.428
Log Com Prop,ON,Bovespa,Ação,ativo,LOGG3,Construção,-,783.354,775.097,648.297,933.017,1.218.659,3.428.829,4.384.806,5.502.309,5.321.428,5.555.542,330.525,471.009,479.729,528.276,837.665,801.697,1.307.736,2.007.039,1.993.948,2.331.161,3.060.121,3.311.569,3.584.653,3.729.945,3.586.009,"1,376445668","3,622056013","3,829880647","1,924773615","3,590343946",141.537,149.367,217.230,220.156,219.742,139.959,368.955,386.072,192.176,343.389,19,"24,6","28,8","30,3","30,5","2,4","1,5","1,4","1,8","1,5","0,8","0,6","0,4","0,7","0,7","3,4","7,4","6,5","3,1","5,1","4,7","11,9","11,4","5,3","9,4","177,2",277,"229,3","118,6","222,1","100,7","256,6","184,5","88,6","156,7",4.212.183,5.159.903,6.150.606,6.254.445,6.774.201,224.215,124.864,128.772,157.230,68.410,-143.288,-707.725,-241.969,266.429,317.840,-134.460,336.570,203.366,-324.877,-556.528,1.687.095,2.469.088,3.694.553,4.073.783,2.198.137
Log-In,ON,Bovespa,Ação,ativo,LOGN3,Atividades auxiliares ao transporte,-,1.058.787,964.697,1.067.048,1.109.082,990.429,1.147.726,1.473.767,2.382.015,2.510.206,2.822.403,416.124,420.949,680.130,715.165,885.462,1.436.426,1.493.559,1.893.319,1.964.976,1.958.516,353.809,455.181,875.514,939.015,968.669,"0,1247117549","0,9330657708","3,872124223","0,5689809363","0,5056551402",1.126.179,1.397.039,2.067.050,2.338.625,2.795.756,12.951,97.490,406.702,60.103,53.600,63,"61,3","44,1","44,9","44,3","2,5",2,"1,6","1,6","1,1","0,7","0,7","0,7","0,7","0,7","0,6",4,"11,8","1,7","1,4","3,9","24,1","61,1","6,6","5,6","17,1","17,6","19,4","14,6","12,6","1,2",7,"19,7","2,6","1,9",2.206.513,2.438.464,3.449.063,3.619.288,3.812.832,240.522,416.095,567.988,505.629,1.057.443,-89.397,-98.356,-93.058,-143.059,-186.484,-105.102,-202.779,-353.960,-263.432,-1.017.573,1.780.801,1.302.135,428.315,254.924,505.089
Lojas Marisa,ON,Bovespa,Ação,ativo,AMAR3,Loja de roupas,-,1.787.275,1.777.308,1.572.060,961.733,576.502,1.580.379,1.645.877,1.532.892,1.492.160,1.327.756,1.463.232,1.472.166,1.441.183,1.626.523,884.880,912.499,993.469,1.146.585,826.903,734.770,991.923,999.524,517.184,467,284.608,"-8,266228107","-1,347908104","-7,578874631","-7,598975938","-1,240945889",2.139.417,2.525.448,2.749.921,1.646.097,1.392.169,-432.196,-71.754,-519.382,-520.752,-315.784,43,"42,7","47,1","31,5","33,6","1,2","1,2","1,1","0,6","0,7","1,1","1,1","0,9","0,7","0,8","-12,8","-2,1","-16,7","-21,2","-16,6","-35,8","-7,2","-68,5","-201,2","-221,5","-13,7","0,2","-8,8","-17,5","-3,1","-20,2","-2,8","-18,9","-31,6","-22,7",3.367.654,3.423.185,3.104.952,2.453.893,1.904.258,129.877,4.457,495.970,337.613,-80.729,-47.152,-123.891,-125.810,110.612,-2.802,-281.291,-145.524,-390.901,-493.953,29.980,34.527.699,24.088.553,19.873.485,16.646.569,12.746.992
Lojas Renner,ON,Bovespa,Ação,ativo,LREN3,Loja de roupas,-,8.896.766,13.984.780,13.053.770,12.191.644,12.316.659,5.745.817,7.427.205,8.095.122,8.298.994,8.047.931,5.633.411,5.408.443,7.005.579,7.492.553,7.647.557,3.507.856,3.651.264,4.055.798,2.950.864,1.944.082,5.501.316,9.806.621,10.087.515,10.047.221,10.772.951,"1,142855142","0,6066946955","1,202963809","0,9255417584","1,137958865",7.537.180,10.571.556,13.271.137,13.647.849,14.436.366,1.096.269,633.112,1.291.704,976.259,1.196.668,"23,1","16,2","11,4","9,4","4,6","1,6","1,8","1,9","1,6","1,6","1,1","1,3","1,3","1,3","1,4","7,5",3,"6,1","4,8","5,9","21,5","8,3",13,"9,7","11,5","11,4","7,7","10,6","6,5","8,7","14,5",6,"9,7","7,2","8,3",14.642.583,21.411.985,21.148.892,20.490.638,20.364.590,608.379,1.215.600,1.536.237,2.663.364,2.487.007,-543.829,-1.029.815,-1.190.486,-892.916,-679.201,1.013.300,3.237.799,-2.984.396,-2.009.108,-2.426.212,734.824,314.381,249.864,345.966,205.932
Lopes Brasil,ON,Bovespa,Ação,ativo,LPSB3,Atividades relacionadas a imóveis,-,176.345,157.662,99.346,110.978,121.302,221.453,273.278,292.776,287.925,288.114,61.007,79.362,67.409,70.743,78.487,163.393,152.283,137.184,122.450,107.526,175.633,194.950,190.467,211.067,227.465,"-0,03473281149","0,2978024591","0,08651400727","0,171100169","0,1354233436",166.770,222.612,194.985,182.153,192.348,-5.125,43.786,11.961,23.490,18.592,"0,5",0,0,0,0,"2,9","1,8","1,5","1,6","1,5",1,1,"0,9",1,"1,1","3,3","13,3","6,9","8,8","8,4","7,4","31,4","14,3","17,9","16,1","21,3","19,8","15,6","23,7","23,5","7,8","25,7","13,9","19,4","17,9",397.798,430.940,392.122,398.903,409.416,48.670,38.196,15.554,51.679,50.651,-108.543,13.299,12.689,-19.816,-3.135,-33.084,-41.901,-47.507,-22.977,-26.017,63.556,154.901,119.592,92.745,49.714
Lupatech,ON,Bovespa,Ação,ativo,LUPA3,Forjarias e estamparias,-,196.827,231.140,181.288,145.711,156.539,295.782,271.886,391.814,337.058,352.256,77.081,85.925,118.650,102.918,112.399,275.328,272.652,266.746,220.288,258.016,140.200,145.071,187.706,159.563,138.380,"0,8116092762","-1,470654826","1,862566009","1,532910564","-0,7635006927",54.586,93.553,110.390,86.269,123.127,20.578,-41.340,54.866,52.649,-31.772,"25,7","25,6","27,2","30,2","35,3","2,6","2,7","1,5","1,4","1,4","0,7","0,7","0,9","0,8","0,7","4,2","-8,2","9,6","10,9","-6,2","17,2",-29,33,"30,3","-21,3","10,9","-52,4","-53,6","-35,2","21,5","37,7","-44,2","49,7",61,"-25,8",492.609,503.026,573.102,482.769,508.795,21.065,-14.632,-24.517,-1.092,-34.468,-18.725,3.914,4.873,20.093,24.270,12.841,8.879,13.639,-12.265,-6.194,10.129.256,7.722.724,4.138.023,3.543.109,1.853.674
Lwsa,ON,Bovespa,Ação,ativo,LWSA3,Editoras de software,-,807.495,2.151.915,2.189.457,1.950.393,1.334.539,644.869,2.423.944,2.535.145,2.653.995,2.676.083,450.632,597.395,1.108.610,1.441.553,1.129.811,327.759,963.806,638.405,280.689,134.968,673.973,2.935.066,2.977.587,2.882.146,2.745.843,"0,04045349232","-0,02721393546","0,05147307616","-0,1249267462","0,07278037335",488.210,800.208,1.138.433,1.292.756,1.370.032,19.740,-15.749,30.281,-73.735,42.194,"10,6","2,3","1,6","1,7","1,9","1,8","3,2",2,"1,4","1,2","1,2","1,3","1,3","1,3","1,2","1,4","-0,3","0,6","-1,6","1,1","5,2","-0,9",1,"-2,5","1,5","9,1","1,1","4,3","6,7","8,3",4,-2,"2,7","-5,7","3,1",1.452.364,4.575.859,4.724.602,4.604.388,4.010.622,68.230,151.769,212.918,272.101,146.002,-166.724,-1.141.473,-316.717,-472.871,-674.918,477.847,2.169.475,-32.369,-59.238,-211.929,11.512.358,8.606.786,12.045.360,12.992.230,6.721.295
M.Diasbranco,ON,Bovespa,Ação,ativo,MDIA3,Outras indústrias de alimentos,Sim,3.870.602,4.443.030,4.877.015,5.700.122,5.999.125,5.859.256,6.214.063,6.562.477,6.640.870,6.769.742,1.634.008,1.463.238,2.467.420,2.425.812,2.732.737,1.450.282,2.295.658,2.263.351,2.310.486,2.038.187,6.645.568,7.032.288,6.708.721,7.604.694,7.997.943,"2,258454757","1,494831277","1,431898642","2,642806852","1,923982024",7.252.524,7.814.046,10.129.205,10.840.280,9.662.833,763.844,504.986,481.839,888.654,645.948,"16,3","16,6","19,5","17,6","18,7","2,4","3,3",2,"2,3","2,2","1,5","1,4","1,1","1,3","1,4","7,9","4,7","4,2","7,2","5,1",12,"7,4",7,"12,4","8,3","9,9","5,1","5,8","9,9","8,6","10,5","6,5","4,8","8,2","6,7",9.729.858,10.657.093,11.439.492,12.340.992,12.768.867,693.197,959.725,106.620,2.125.782,591.669,-238.296,-397.983,-601.114,-343.860,-326.377,409.729,-218.885,-413.451,-161.643,-385.149,161.261.510,48.125.042,18.295.590,14.454.528,4.784.391
Magaz Luiza,ON,Bovespa,Ação,ativo,MGLU3,Loja de departamentos,-,16.798.810,24.509.810,21.938.136,20.221.163,19.550.824,7.848.393,13.874.806,15.827.709,17.233.904,17.761.034,13.416.145,13.344.801,14.832.925,17.408.127,16.710.550,3.905.771,11.866.196,12.284.219,10.436.406,9.282.046,7.325.287,11.261.231,10.648.701,9.610.534,11.319.262,"0,6043458665","0,9005549765","-0,7480043072","-1,464849063","0,6145010368",29.177.113,35.278.150,37.299.002,36.768.149,38.038.068,391.709,590.661,-498.975,-979.104,448.717,"6,8","17,7","18,8","19,6","12,3","1,3","1,6","1,5","1,2","1,2","1,1",1,1,1,1,"1,6","1,5","-1,3","-2,6","1,2","5,3","6,4","-4,6","-9,7","4,3","2,8","1,3","2,1",-1,"4,1","1,3","1,7","-1,3","-2,7","1,2",24.647.203,38.384.616,37.765.845,37.455.067,37.311.858,2.603.882,-4.364.476,3.064.122,3.354.622,15.835.331,-651.445,-1.317.403,-1.043.558,-148.400,-1.290.606,-576.807,6.566.721,-2.166.737,-3.032.921,-15.310.874,48.290,85.013,68.358,76.917,46.208
Mangels Indl,ON,Bovespa,Ação,ativo,MGEL3,Forjarias e estamparias,-,237.445,325.819,367.094,358.584,323.442,160.573,264.518,432.714,383.249,416.090,77.524,152.201,162.351,197.205,197.212,721.327,709.166,630.232,503.650,541.767,-400.833,-251.234,7.225,40.978,553,"-5,356884721","25,82129101","44,73707691","5,88721285","-7,188911629",546.452,862.974,1.017.186,927.871,948.038,-30.980,149.330,258.724,34.047,-41.575,"183,2","125,7","86,7","82,7","85,6","3,1","2,5","2,3","1,8","1,6","0,3","0,5","0,8","0,8","0,8","-7,8","25,3","32,3","4,6","-5,6",-,-,-,"141,3","-200,2","14,4","22,4","11,6",9,"6,7","-5,7","17,3","25,4","3,7","-4,4",398.018,590.337,799.808,741.833,739.532,47.803,59.612,119.262,121.504,148.169,9.261,-3.248,-55.511,18.579,-54.112,-55.891,-50.186,-83.739,-119.127,-115.909,48.290,85.013,68.358,76.917,46.208
Mangels Indl,PN,Bovespa,Ação,ativo,MGEL4,Forjarias e estamparias,-,237.445,325.819,367.094,358.584,323.442,160.573,264.518,432.714,383.249,416.090,77.524,152.201,162.351,197.205,197.212,721.327,709.166,630.232,503.650,541.767,-400.833,-251.234,7.225,40.978,553,"-5,356884721","25,82129101","44,73707691","5,88721285","-7,188911629",546.452,862.974,1.017.186,927.871,948.038,-30.980,149.330,258.724,34.047,-41.575,"183,2","125,7","86,7","82,7","85,6","3,1","2,5","2,3","1,8","1,6","0,3","0,5","0,8","0,8","0,8","-7,8","25,3","32,3","4,6","-5,6",-,-,-,"141,3","-200,2","14,4","22,4","11,6",9,"6,7","-5,7","17,3","25,4","3,7","-4,4",398.018,590.337,799.808,741.833,739.532,47.803,59.612,119.262,121.504,148.169,9.261,-3.248,-55.511,18.579,-54.112,-55.891,-50.186,-83.739,-119.127,-115.909,2.644.735,2.678.603,2.514.420,6.142.308,7.592.934
Marcopolo,ON,Bovespa,Ação,ativo,POMO3,Indústria de carrocerias e trailers,-,3.171.052,3.367.187,4.145.740,4.810.225,5.660.221,2.689.859,3.287.337,3.249.610,3.149.078,3.781.532,1.718.308,1.626.569,2.288.932,2.386.866,3.079.587,1.534.607,1.672.253,1.901.645,1.984.728,2.279.830,2.552.217,2.905.005,3.162.365,3.545.663,4.026.610,"0,09216915012","0,3251874327","0,3981012421","0,7226715071","1,061769579",3.589.662,3.499.439,5.415.618,6.683.218,8.593.837,103.863,366.623,449.114,816.159,1.200.019,"34,6","34,9",32,"30,4","34,5","1,8","1,7","1,8",2,"1,8","1,2","1,3","1,3","1,4","1,3","1,5","5,4","5,9","10,2","12,9","3,7","12,9","14,2","23,9","31,9","4,8","6,5","4,9",12,17,"2,5","10,2","8,1","12,1","14,2",5.860.911,6.654.524,7.395.350,7.959.303,9.441.753,175.712,188.253,45.367,1.061.126,1.244.148,-131.171,-32.761,-94.038,-233.401,-319.322,-120.816,126.398,-82.963,-425.887,-393.085,2.644.735,2.678.603,2.514.420,6.142.308,7.592.934
Marcopolo,PN,Bovespa,Ação,ativo,POMO4,Indústria de carrocerias e trailers,-,3.171.052,3.367.187,4.145.740,4.810.225,5.660.221,2.689.859,3.287.337,3.249.610,3.149.078,3.781.532,1.718.308,1.626.569,2.288.932,2.386.866,3.079.587,1.534.607,1.672.253,1.901.645,1.984.728,2.279.830,2.552.217,2.905.005,3.162.365,3.545.663,4.026.610,"0,09216915012","0,3251874327","0,3981012421","0,7226715071","1,061769579",3.589.662,3.499.439,5.415.618,6.683.218,8.593.837,103.863,366.623,449.114,816.159,1.200.019,"34,6","34,9",32,"30,4","34,5","1,8","1,7","1,8",2,"1,8","1,2","1,3","1,3","1,4","1,3","1,5","5,4","5,9","10,2","12,9","3,7","12,9","14,2","23,9","31,9","4,8","6,5","4,9",12,17,"2,5","10,2","8,1","12,1","14,2",5.860.911,6.654.524,7.395.350,7.959.303,9.441.753,175.712,188.253,45.367,1.061.126,1.244.148,-131.171,-32.761,-94.038,-233.401,-319.322,-120.816,126.398,-82.963,-425.887,-393.085,10.040.293,14.653.934,5.739.301,9.012.586,15.024.384
Marfrig,ON,Bovespa,Ação,ativo,MRFG3,Abatedouros,Sim,18.419.902,19.514.305,50.598.078,52.100.800,54.934.666,21.087.539,28.488.953,85.506.245,78.853.836,82.575.473,13.864.388,16.545.159,40.420.580,42.170.873,42.965.775,22.128.990,25.383.873,69.234.134,63.893.928,74.606.252,2.094.709,3.916.920,5.569.860,7.631.324,2.824.144,"4,73513435","6,311348963","6,303766927","-2,096956011","3,073368164",67.481.532,85.388.468,130.631.697,132.218.010,148.860.959,3.301.755,4.341.997,4.165.827,-1.517.776,2.795.401,"69,6","64,5","47,6","42,6",48,"1,3","1,1","1,3","1,2","1,3","0,6","0,7","0,6","0,6","0,6","11,5","13,8",2,"-2,8","2,8","171,3","146,3","17,3","-14,1","17,3","11,6","14,8","7,4","0,8",4,"6,7","7,8","2,1","-2,7","2,6",39.507.441,48.003.258,136.104.323,130.954.636,137.510.139,7.691.205,9.033.865,9.335.052,12.556.380,12.766.349,-1.401.432,-4.665.502,-6.444.504,-6.120.367,-6.540.335,-4.307.482,-5.122.334,1.585.802,-6.229.903,-10.604.254,-,5.161.453,2.754.533,3.190.063,1.242.956
